ID	length	molecular_weight	instability	hydrophobicity	aliphatic	pI	charge
AYN57877.1 lysin A [Arthrobacter phage Faja]	314	33592.52344	25.2837579617834	-0.138216560509554	77.3885350318471	6.22467358171932	-6.9621714559
AYN58096.1 lysin A [Arthrobacter phage Judy]	314	34064.23124	30.5678343949045	-0.343630573248408	68.5668789808917	6.70545458523007	-3.92431006403774
AYR00905.1 lysin A [Arthrobacter phage Hestia]	275	29309.21004	36.9629090909091	-0.0843636363636364	81.2727272727273	8.17311649231425	1.33221993407659
AZS06592.1 lysin A [Mycobacterium phage JacoRen57]	253	28226.20504	15.9865612648221	-0.283794466403162	78.2213438735178	8.08526619964209	1.46488368571048
BAP96658.1 phage lysin, 1,4-beta-N-acetylmuramidase or lysozyme [Mycobacteroides abscessus subsp. massiliense CCUG 48898 = JCM 15300]	491	53397.56824	32.7782077393075	-0.273727087576375	77.6171079429735	5.44812437584907	-9.39738312180743
CAA9243485.1 MAG: Phage lysin, 1,4-beta-N-acetylmuramidase or lysozyme [uncultured Acidimicrobiales bacterium]	359	37540.02414	43.1311977715877	-0.438440111420613	78.7743732590529	11.0399715272047	12.5793411322994
CAA9511796.1 MAG: Phage lysin, 1,4-beta-N-acetylmuramidase or lysozyme [uncultured Sphingomonadaceae bacterium]	491	50166.39534	38.7533604887984	0.0682281059063136	87.4134419551935	11.3462124663034	18.4572393805386
CAB5498422.1 Phage lysin, 1,4-beta-N-acetylmuramidase (EC or lysozyme #Protein S in phage lambda (ACLAME 237) [Bathymodiolus azoricus thioautotrophic gill symbiont]	264	29406.97084	18.6685606060606	-0.324242424242424	86.780303030303	10.4679068494333	16.1841471354671
CAC9547710.1 Phage lysin, 1,4-beta-N-acetylmuramidase (EC 3.2.1.17) or lysozyme [uncultured Gammaproteobacteria bacterium]	276	30794.74984	22.7597826086957	-0.106159420289855	99.2753623188406	10.6565045420464	17.9100734234942
CQD08875.1 putative lysin [Corynebacterium striatum]	463	50346.51284	37.6047516198704	-0.416630669546436	73.6501079913607	7.66827263659603	0.535309192000341
DAR25484.1 MAG TPA: Lysin [Caudoviricetes sp.]	414	45563.84204	28.6393719806763	-0.310144927536232	86.4251207729469	4.18557439656461	-30.0858440970782
EDX42344.1 hypothetical protein Lreu23DRAFT_3860 [Limosilactobacillus reuteri subsp. rodentium]	384	42769.60474	37.4356770833333	-0.56953125	69.7916666666667	4.82765115272477	-13.4945079645049
EFI50114.1 Peptidase M23 [Afipia sp. 1NLS2]	434	45448.18144	54.502534562212	-0.302995391705069	76.9815668202765	10.3656272322112	14.8681271785906
EFM11262.1 Peptidase M23 [Paenibacillus curdlanolyticus YK9]	281	30588.12034	35.508896797153	-0.0946619217081851	79.2526690391459	9.75268642823043	7.36204591450359
EFM17641.1 Peptidase M23 [Pantoea sp. aB]	322	33685.44604	35.9341614906832	-0.411801242236025	71.4596273291925	10.0539169409812	9.27207465788907
EFM20964.1 Peptidase M23 [Pantoea sp. aB]	443	49053.77104	34.752144469526	-0.444469525959368	78.5778781038375	9.76834360138983	7.75914925832253
EFM70410.1 peptidase, M23 family [Enterococcus faecalis TX0109]	343	37322.81334	25.1521865889213	-0.406413994169096	71.0495626822158	9.70301413383974	7.6361489353671
EFN36719.1 Peptidase M23 [Escherichia coli W]	440	49057.75324	38.2779545454545	-0.458409090909091	82.4772727272727	10.0113477824576	10.7657825173758
EFN37771.1 Peptidase M23 [Escherichia coli W]	372	39191.85544	43.3922043010753	-0.383064516129032	72.4193548387097	9.75945308283837	7.2177628000938
EFN39906.1 Peptidase M23 [Escherichia coli W]	251	26538.46694	23.0442231075697	-0.274900398406374	77.7290836653386	10.6620475065526	22.0775359712583
EFQ23373.1 Peptidase M23 [Aminomonas paucivorans DSM 12260]	438	46893.08144	35.7214611872146	-0.178082191780822	86.3926940639269	8.77052532023517	3.58469470878805
EGE40444.1 Peptidase M23 [Streptomyces sp. ACT-1]	317	31393.80334	25.9542586750789	-0.26813880126183	67.981072555205	9.53287028047959	4.91870855851048
EGJ70362.1 Peptidase M23 [Bacteroides coprosuis DSM 18011]	284	31482.89344	35.6661971830986	-0.204225352112676	87.5352112676056	9.17167339992636	4.70417944974052
EGJ70363.1 Peptidase M23 [Bacteroides coprosuis DSM 18011]	286	32301.95034	40.0020979020979	-0.350699300699301	81.4685314685315	10.3233213217685	17.4271202475538
EGL82379.1 Peptidase M23 [Caldalkalibacillus thermarum TA2.A1]	483	54196.38384	27.6685300207039	-0.378053830227743	94.3271221532091	5.75154719207421	-13.530811658122
EGL82897.1 Peptidase M23 [Caldalkalibacillus thermarum TA2.A1]	355	39111.08394	41.089014084507	-0.409295774647887	84.3380281690141	6.46060447128127	-6.58914668347786
EGN57590.1 Peptidase M23 [Hallella multisaccharivorax DSM 17128]	323	36282.19474	32.2188854489164	-0.440247678018576	86.594427244582	9.75235342659104	9.8062871117209
EGV18278.1 Peptidase M23 [Thiocapsa marina 5811]	273	28327.13294	44.732967032967	-0.192673992673993	82.3809523809524	9.6357321171027	7.00549472878204
EGV30455.1 Peptidase M23 [Thiorhodococcus drewsii AZ1]	290	31711.08054	47.7527586206897	-0.365862068965517	81.6896551724138	11.0013194131551	18.2211784195116
EGW20016.1 Peptidase M23 [Methylobacter tundripaludum SV96]	297	32538.12674	26.4373737373737	-0.453872053872054	85.7575757575758	10.0718266139769	13.3032999538142
EHA63348.1 Peptidase M23 [Synechococcus sp. WH 8016]	359	38227.75614	46.908077994429	-0.0816155988857939	91.3649025069638	10.7857151219165	13.5886514159403
EHC09387.1 Peptidase M23 [Fischerella thermalis JSC-11]	297	31882.42924	29.6107744107744	-0.116835016835017	95.2188552188552	10.0805816337517	8.43185629484249
EHN62197.1 phage minor structural protein [Listeria innocua ATCC 33091]	341	39527.46344	24.4695014662757	-0.533137829912024	78.2697947214076	4.73196368570113	-11.9178285874814
EHQ05511.1 Peptidase M23 [Leptonema illini DSM 21528]	361	39989.88564	31.3470914127424	-0.278393351800554	85.2908587257618	10.5939256319398	21.1026913175675
EHQ05598.1 Peptidase M23 [Leptonema illini DSM 21528]	284	31704.32354	34.1929577464789	-0.36443661971831	87.5352112676056	10.6244166019307	14.0528370526921
EHQ05869.1 Peptidase M23 [Leptonema illini DSM 21528]	370	41663.85514	39.6889189189189	-0.434864864864865	88.7297297297297	10.0582616797419	12.9711490550105
EIC01964.1 Peptidase M23 [Treponema saccharophilum DSM 2985]	454	49255.04524	34.8874449339207	-0.00286343612334803	85.6387665198238	9.22231784262769	6.55524415207194
EIC02053.1 Peptidase M23 [Treponema saccharophilum DSM 2985]	359	38947.29604	29.7403899721448	-0.222841225626741	87.9387186629526	9.43192908467329	6.25518759635169
EJX72053.1 phage minor structural protein [Enterococcus faecium P1137]	347	39894.79474	34.1726224783862	-0.571181556195965	78.299711815562	4.92561242010893	-8.61303406931665
ELS31258.1 Peptidase M23 [Pseudanabaena biceps PCC 7429]	323	34555.34824	22.1656346749226	-0.130030959752322	84.8916408668731	8.17842434580927	1.42993572627041
EPH62130.1 phage minor structural protein [Enterococcus faecium 13.SD.W.09]	339	39137.01024	34.4855457227139	-0.459587020648968	85.929203539823	4.91730496835121	-8.60852204988916
EPH64132.1 phage minor structural protein [Enterococcus casseliflavus 14-MB-W-14]	339	39284.19944	37.2333333333333	-0.504129793510324	85.3982300884956	5.48285860359639	-6.42479840697717
EPI13638.1 phage minor structural protein [Enterococcus faecium SD3B-2]	339	39419.27594	37.652802359882	-0.54070796460177	85.6047197640118	4.68095131087957	-11.6187108796249
EPI26166.1 phage minor structural protein [Enterococcus faecium LA4B-2]	346	40144.49964	31.0130057803468	-0.514161849710983	87.2254335260116	5.30565304216764	-5.61521275794574
EUB87911.1 Peptidase M23 [Pseudomonas sp. GM30]	293	30695.77054	35.5737201365188	-0.207167235494881	78.5665529010239	11.0597116130501	17.3024250061043
EUC13266.1 Peptidase M23 [Burkholderia sp. BT03]	246	25606.25014	38.1556910569106	-0.0670731707317073	85.609756097561	9.65857186287988	5.02920353075042
EUC13840.1 Peptidase M23 [Burkholderia sp. BT03]	312	32106.44614	30.3823717948718	-0.140705128205128	81.4102564102564	9.63637326948169	6.15215619340706
EUC17498.1 Peptidase M23 [Burkholderia sp. BT03]	228	23387.97654	33.805701754386	-0.212719298245614	77.1929824561403	9.58398733209166	4.30643337261839
EUC18356.1 Peptidase M23 [Burkholderia sp. BT03]	255	26529.13344	43.7690196078431	-0.12078431372549	82.7843137254902	9.77950433806358	6.15559290179805
EUC18946.1 Peptidase M23 [Burkholderia sp. BT03]	294	31106.85244	31.9918367346939	-0.72108843537415	61.8367346938775	10.2177989915665	11.4941695696636
EUC19411.1 Peptidase M23 [Burkholderia sp. BT03]	317	32584.62534	43.691167192429	-0.226813880126183	75.3312302839117	10.3134691647463	8.67924940930772
KAF0194884.1 MAG: peptidoglycan-binding lysin domain-containing protein [Bacillota bacterium]	453	48874.60194	20.7496688741722	-0.0805739514348786	94.4591611479029	6.69052875408552	-3.10595186292139
KAJ80423.1 Phage lysin [Enterococcus faecalis MTUP9]	405	47267.64184	38.441975308642	-0.649382716049383	78.9382716049383	6.86918666367457	-2.16926790278664
KDB06881.1 Peptidase M23 [Burkholderia sp. lig30]	283	29157.36694	44.3749116607774	-0.0378091872791519	88.4452296819788	10.6788838405988	12.6124139401364
KDB07057.1 Peptidase M23 [Burkholderia sp. lig30]	299	30667.01654	35.7765886287625	-0.0464882943143813	86.2876254180602	9.8661459658028	7.15533379943725
KDB07206.1 Peptidase M23 [Burkholderia sp. lig30]	243	24980.03494	36.6345679012346	-0.164197530864198	80.082304526749	10.2944440067785	9.21303694984718
KDB09373.1 Peptidase M23 [Burkholderia sp. lig30]	222	22538.56164	26.263963963964	0.0833333333333333	83.6486486486486	9.99082321341492	5.12379482303027
KGJ87137.1 Peptidase M23 [Colwellia psychrerythraea]	287	32122.02994	33.6689895470383	-0.520905923344948	81.219512195122	10.9368405651281	34.5704866473211
KGJ90581.1 Peptidase M23 [Colwellia psychrerythraea]	287	32082.94914	33.188850174216	-0.554355400696864	78.8501742160279	10.9427912640372	37.200569280498
KGK02339.1 Peptidase M23 [Pseudoalteromonas sp. ND6B]	274	30564.46434	38.7821167883212	-0.565328467153285	82.956204379562	10.9157626190032	38.1694129585135
KGT46313.1 hypothetical protein GW12_26370 [Acinetobacter sp. HR7]	280	29739.11254	33.905	-0.0835714285714286	84	10.4275071273475	15.2075477338997
KIC10827.1 hypothetical protein MCC93_06470 [Morococcus cerebrosus]	228	24807.23074	39.9793859649123	-0.342543859649123	84.2982456140351	10.193394226201	10.3325709265318
KIC11753.1 peptidoglycan-binding protein LysM [Morococcus cerebrosus]	298	30796.27934	35.8325503355705	-0.298993288590604	70.8053691275168	10.0023882160411	10.3837093033928
KIG03950.1 Peptidase M23 [Burkholderia sp. MR1]	297	29584.86724	38.3548821548822	0.000336700336700334	82.2222222222222	10.2777931670293	11.4014996027712
KIG04564.1 Peptidase M23 [Burkholderia sp. MR1]	245	25487.63414	38.6689795918367	-0.252244897959184	72.6122448979592	10.1027374667495	8.153663017449
KIG09128.1 Peptidase M23 [Burkholderia sp. MR1]	313	31872.08904	30.1044728434505	-0.0865814696485623	82.4920127795527	8.96777417338721	3.24558192506897
KPI17986.1 Peptidase M23 [Actinobacteria bacterium OK074]	326	32860.30664	27.0334355828221	-0.32638036809816	64.1104294478528	10.193287845338	12.8190208344717
KPI27664.1 Peptidase M23 [Actinobacteria bacterium OV320]	323	31943.19174	37.4566563467492	-0.198142414860681	67.1826625386997	10.3556550221492	13.7214172497895
KPI32457.1 Peptidase M23, partial [Actinobacteria bacterium OV450]	270	26797.81214	35.127037037037	-0.0433333333333333	76.4814814814815	9.6258876534609	4.63782446977262
KSU01579.1 lysin [Lactococcus lactis subsp. lactis]	242	26141.76054	26.6057851239669	-0.447107438016529	63.2231404958678	4.85257455869673	-7.60163642227347
KXI19049.1 peptidase, M23 family [Lactobacillus crispatus]	224	25615.72774	19.5169642857143	-0.499553571428571	81.7857142857143	10.3114365983771	19.7504680483592
KXI20408.1 peptidase, M23 family [Lactobacillus crispatus]	207	23323.62774	19.6135265700483	-0.488888888888889	74.3478260869565	10.2188302133109	13.3868522560837
KXZ40728.1 Peptidase M23 [Alkalithermobacter thermoalcaliphilus JW-YL-7 = DSM 7308]	447	50241.59064	29.1919463087248	-0.368680089485459	98.9485458612975	9.59076711039497	10.456478411831
OCK08934.1 Peptidase M23 [Thalassospira sp. KO164]	367	39450.60674	36.7013623978202	-0.380926430517711	74.6321525885559	10.2079408957894	14.1632157363831
OCR28694.1 peptidase M23 [Bacteroides fragilis]	284	31846.41624	34.2299295774648	-0.407394366197183	85.5281690140845	10.2741991852012	15.609760414673
PFR50598.1 lysin, partial [Bacillus cereus]	112	12340.97904	28.5991071428571	-0.282142857142857	100.982142857143	4.31163950886368	-6.05054107423981
PGK42343.1 lysin [Bacillus anthracis]	398	43948.79674	29.7984924623116	-0.335175879396985	100.904522613065	4.9362544121705	-7.83224365201611
PKQ70173.1 Peptidase family M23 [Raineya orbicola]	347	39931.11064	36.3149855907781	-0.299423631123919	94.3515850144092	10.1489255971828	17.9464723154134
PNS09678.1 metalloendopeptidase-related protein [Lysobacter silvestris]	279	29606.73804	42.0301075268817	-0.349820788530466	73.5125448028674	10.1826107005299	10.4873222812577
POZ54393.1 hypothetical protein LYSIN_04062 [Lysinibacillus sphaericus]	328	36327.36234	33.3051829268293	-0.229878048780488	87.3475609756098	4.84730504640511	-7.82780443444253
POZ54493.1 Murein DD-endopeptidase MepM [Lysinibacillus sphaericus]	488	53194.49754	33.3225409836066	-0.218852459016393	94.2008196721311	7.09019705759793	-1.1109127978307
POZ55089.1 hypothetical protein LYSIN_03386 [Lysinibacillus sphaericus]	288	33222.20474	41.4347222222222	-0.422569444444444	74.7569444444444	4.7399957202347	-16.2217701204953
POZ55117.1 hypothetical protein LYSIN_03414 [Lysinibacillus sphaericus]	167	19311.23794	38.3467065868263	-0.286826347305389	92.2754491017964	10.0626439356687	8.42004823788132
POZ55523.1 hypothetical protein LYSIN_00306 [Lysinibacillus sphaericus]	175	19533.31484	33.36	-0.0234285714285714	100.171428571429	4.23895353774718	-10.8006094934472
POZ56191.1 hypothetical protein LYSIN_00974 [Lysinibacillus sphaericus]	145	16220.70424	24.1875862068966	-0.424827586206897	88.6896551724138	10.2129237427718	6.21888010718894
POZ56243.1 hypothetical protein LYSIN_01026 [Lysinibacillus sphaericus]	375	41418.27754	38.7098666666667	-0.1472	86.8533333333333	4.61351341562212	-10.7793706320745
POZ56264.1 Peptidoglycan L-alanyl-D-glutamate endopeptidase CwlK [Lysinibacillus sphaericus]	221	25069.00874	38.6742081447964	-0.404977375565611	88.2805429864253	10.4897882025174	15.1848209718471
POZ56820.1 D-alanyl-D-alanine dipeptidase [Lysinibacillus sphaericus]	244	28590.60294	50.4577868852459	-0.438934426229508	86.844262295082	7.4697654908115	0.105300479197372
POZ58004.1 Peptidoglycan DL-endopeptidase CwlO [Lysinibacillus sphaericus]	433	47196.13734	34.1907621247113	-0.464434180138568	92.0323325635104	6.54598980066523	-2.40393532412125
POZ58103.1 Stage II sporulation protein Q [Lysinibacillus sphaericus]	218	24067.13544	21.2605504587156	-0.441743119266055	71.1009174311927	4.6764778625264	-8.69589851643677
PRC91278.1 Membrane protein related to metalloendopeptidase [Solimicrobium silvestre]	319	33617.21374	26.6774294670846	-0.311912225705329	85.6112852664577	9.87859927365084	9.15716517663433
QAU06374.1 lysin A, protease C39 domain [Gordonia phage WhoseManz]	227	25142.43204	35.7171806167401	-0.199118942731278	83.7885462555066	5.93365945858259	-4.50751801911505
QAU06559.1 lysin A, L-Ala-D-Glu peptidase domain [Gordonia phage WilliamBoone]	304	34102.32344	30.9309210526316	-0.508223684210526	75.1315789473684	6.72825030700045	-2.36712161351543
QAY16076.1 lysin A [Arthrobacter phage Elesar]	291	31661.22504	21.0216494845361	-0.308247422680412	82.1305841924399	5.48816546498677	-10.9544875198133
QBJ75699.1 lysin [Clostridium chauvoei]	477	54629.67934	38.4035639412998	-0.39475890985325	111.090146750524	5.38157122547001	-4.822147764511
QCA28261.1 lysin [Vagococcus xieshaowenii]	500	56266.74134	29.4904	-0.4902	89.62	4.437337503206	-21.7190826387635
QCG77767.1 lysin A, L-Ala-D-Glu peptidase domain [Gordonia phage Reyja]	194	21876.57474	34.7015463917526	-0.444845360824742	70.4123711340206	6.12062816672736	-2.74517813811016
QCG78279.1 lysin A [Arthrobacter phage Idaho]	317	34150.26504	31.6804416403786	-0.145110410094637	82.8391167192429	4.5945879742757	-15.2256265357955
QDF16990.1 lysin A [Microbacterium phage TinyTimothy]	313	33952.87974	24.8325878594249	-0.519488817891374	69.8402555910543	9.76908445814016	9.60689108769587
QDH92292.1 lysin A, L-Ala-D-Glu peptidase domain [Gordonia phage Spooky]	236	26119.04744	26.4762711864407	-0.457627118644068	64.1949152542373	5.12209177527821	-6.64700674165624
QDK01908.1 lysin A [Arthrobacter phage Vibaki]	319	34425.46604	48.5626959247649	-0.408777429467085	60.0626959247649	8.07599683092137	1.55523577872212
QDP44595.1 lysin A [Mycobacterium phage NothingSpecial]	492	55193.20014	43.3436991869919	-0.388414634146341	74.6951219512195	5.97250802174413	-5.81962671589826
QFG05096.1 lysin A, L-Ala-D-Glu peptidase domain [Gordonia phage Gibbous]	187	21128.50084	30.8545454545455	-0.474866310160428	69.9465240641711	6.26642262118695	-1.78172583035174
QFG07978.1 lysin A [Mycobacterium phage Herbertwm]	467	52595.55364	32.4096359743041	-0.352248394004283	76.338329764454	6.29319934119048	-6.34539592417918
QFG09568.1 lysin A, protease M23 domain [Arthrobacter phage TripleJ]	331	35596.04234	32.107250755287	-0.225075528700906	74.8640483383686	7.43411276403517	-0.0205556250005219
QFG13145.1 lysin A, L-Ala-D-Glu peptidase domain [Gordonia phage SteamedHams]	198	22165.73304	41.5388888888889	-0.386363636363636	68.030303030303	6.78651243309311	-0.841198030698741
QGJ87738.1 lysin A [Mycobacterium phage Leogania]	494	55300.73434	28.4386639676113	-0.504048582995951	73.1376518218623	5.22540402510111	-11.3270183766837
QGJ93472.1 lysin A [Arthrobacter phage Mufasa8]	205	22453.87784	26.3380487804878	-0.341463414634146	71.8536585365854	4.61456969872076	-11.4125296641185
QIG58697.1 lysin A, protease C39 domain [Gordonia phage DatBoi]	217	23809.29164	55.3760368663595	-0.211520737327189	82.8110599078341	7.99844079361932	1.39702197195852
QIG58698.1 lysin A, L-Ala-D-Glu peptidase domain [Gordonia phage DatBoi]	308	34477.66064	37.4081168831169	-0.492857142857143	75.4220779220779	6.41070815461164	-3.45614006286691
QIN94318.1 lysin A [Arthrobacter phage BlueFeather]	295	31114.63504	18.9118644067797	-0.307118644067797	73.9661016949153	7.25662813751986	-0.345350198470073
QIN94357.1 lysin A, protease M23 domain [Arthrobacter phage Abba]	316	34580.69134	35.0680379746835	-0.431012658227848	63.0696202531646	6.95379579983694	-1.44257523456801
QIN94481.1 lysin A [Arthrobacter phage Whytu]	283	29642.49854	23.0886925795053	-0.0247349823321555	84.8763250883392	6.39622676830396	-3.4730198211319
QJD52835.1 lysin A [Microbacterium phage Phogo]	321	34323.28924	30.6355140186916	-0.404361370716511	69.3769470404984	9.7509095427746	7.57611112275081
QKY78978.1 lysin A [Arthrobacter phage Jinkies]	270	28635.64244	33.0766666666667	-0.0318518518518519	87.0740740740741	8.79828634452515	2.38943547600503
QKY79793.1 lysin A [Arthrobacter phage Bumble]	260	28401.27404	35.9992307692308	-0.538076923076923	61.8461538461539	10.404230571545	17.3578008010165
QKY80021.1 lysin A protease C39 domain [Gordonia phage Doggs]	222	24552.29704	55.936036036036	-0.452252252252252	65.945945945946	4.91798967837661	-5.89301391008057
QKY80395.1 lysin A [Microbacterium phage Pabst]	287	31136.91564	26.4519163763066	-0.468292682926829	72.7526132404181	10.0846206539901	10.5760405039219
QNN98086.1 lysin A [Microbacterium phage Fede]	322	35696.98864	25.0145962732919	-0.601242236024845	70.2484472049689	9.82614837902105	10.4558571282743
QOP64391.1 lysin A, L-Ala-D-Glu peptidase domain [Gordonia phage Orla]	193	21803.37104	40.3471502590674	-0.482901554404145	67.2020725388601	6.11708419442738	-2.74301026335529
QPO17263.1 lysin A [Mycobacterium phage phiGD57-1]	318	35564.82964	36.9770440251572	-0.587421383647799	62.6729559748428	5.40621826467406	-4.87171736319972
QPO17384.1 lysin A [Mycobacterium phage phiGD24-3]	481	53494.32154	34.8010395010395	-0.413721413721414	73.1392931392931	4.64928093722451	-17.6329877420674
QPW63091.1 Sequence 5 from patent US 10744189	439	48311.66834	26.4751708428246	-0.554897494305239	75.6036446469248	10.0880037338105	15.1118032165815
QQO40904.1 lysin, L-alanyl-D-glutamate peptidase [Bacillus phage 000TH009]	341	37090.08004	13.6806451612903	-0.724340175953079	65.3372434017595	10.389705225535	27.3035875668731
QSL99771.1 lysin A, protease C39 domain [Gordonia phage ODay]	233	25936.29764	51.6793991416309	-0.32274678111588	79.5708154506438	8.71447895333502	3.09457596420675
QSM01770.1 lysin A [Mycobacterium phage prophiGD11-1]	467	51177.06774	33.7130620985011	-0.285010706638116	78.865096359743	4.87833082443807	-13.4847807604007
QSM05197.1 lysin A [Mycobacterium phage prophiGD102-1]	472	52404.36064	35.7703389830508	-0.378177966101695	71.0169491525424	5.06300813366009	-11.6117200523074
QST90776.1 lysin A [Mycobacterium phage prophiGD13-2]	238	27145.90914	35.5924369747899	-0.565966386554622	71.8067226890756	8.95628485084888	3.43582716931444
QXD60034.1 Sequence 12 from patent US 10988520	174	18570.37204	33.1390804597701	-0.252873563218391	82.9310344827586	10.9885925368244	14.5466907929693
QXD60036.1 Sequence 16 from patent US 10988520	173	18880.06854	27.8109826589595	-0.256647398843931	92.4277456647399	11.149375086885	19.4543065328001
QXD60038.1 Sequence 20 from patent US 10988520	164	18188.12484	28.4493902439024	-0.595731707317073	83.2926829268293	10.901834817377	18.3030575764628
QXO13117.1 lysin A, L-Ala-D-Glu peptidase domain [Gordonia phage Jojo24]	194	21976.69754	35.4649484536082	-0.455670103092784	69.3814432989691	6.12351122210015	-2.74222913837679
RBA24108.1 Membrane protein related to metalloendopeptidase [Herminiimonas fonticola]	293	30901.87034	30.6133105802048	-0.427303754266212	72.6962457337884	9.96659854067066	8.40636998271811
RQW19907.1 lysin [Bacillus sp. C1-1]	499	56615.05114	35.927254509018	-0.405210420841683	97.0340681362725	4.51344575392191	-22.784166738257
SMB88999.1 Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain [Thermanaeromonas toyohensis ToBE]	495	54948.63934	28.7387878787879	-0.248484848484848	94.2626262626263	8.84676900031435	2.88213152510958
SMC00118.1 Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain [Thermanaeromonas toyohensis ToBE]	298	32632.15304	28.4570469798658	-0.0590604026845638	96.9798657718121	6.52138561044282	-3.23968529501995
TKJ05357.1 lysin [Bacillus cereus]	497	56209.61284	34.5881287726358	-0.432193158953722	99.7786720321932	4.72839331115546	-17.5329130051455
URC18152.1 lysin A [Mycobacterium phage Zenteno07]	497	55275.78314	32.9841046277666	-0.479879275653924	69.1750503018109	5.91391653637087	-10.0909597263569
URG18057.1 tail associated lysin [Curtobacterium phage Ayka]	384	40774.76794	31.3986979166667	-0.203645833333333	73.6979166666667	6.51243753864735	-4.20178981192344
UVK59595.1 lysin A, L-Ala-D-Glu peptidase domain [Gordonia phage Survivors]	187	20986.44474	31.8390374331551	-0.416577540106952	70	6.79585772701085	-0.782907209913256
UXE04421.1 lysin A [Mycobacterium phage Funsized]	495	54176.44204	33.3834343434343	-0.385656565656566	70.8686868686869	4.79055788195718	-16.5155593716766
VAW01850.1 Phage lysin, 1,4-beta-N-acetylmuramidase or lysozyme #Protein S in phage lambda (ACLAME 237) [hydrothermal vent metagenome]	285	30766.40134	33.0249122807018	-0.135438596491228	83.5438596491228	10.2231595432298	9.8857551880295
VAW18459.1 Phage lysin, 1,4-beta-N-acetylmuramidase or lysozyme #Protein S in phage lambda (ACLAME 237) [hydrothermal vent metagenome]	351	37437.66004	23.3706552706553	-0.0475783475783476	91.9088319088319	9.93416561122089	10.4597868243144
VAW34718.1 Phage lysin, 1,4-beta-N-acetylmuramidase or lysozyme #Protein S in phage lambda (ACLAME 237) [hydrothermal vent metagenome]	331	36203.83044	39.7845921450151	-0.291540785498489	87.8247734138973	11.1947630957396	24.5911328103661
VAW53116.1 Phage lysin, 1,4-beta-N-acetylmuramidase or lysozyme #Protein S in phage lambda (ACLAME 237) [hydrothermal vent metagenome]	303	33846.01514	33.049504950495	-0.285148514851485	84.6534653465346	10.4527661164508	17.1004837274237
VAW54173.1 Phage lysin, 1,4-beta-N-acetylmuramidase or lysozyme #Protein S in phage lambda (ACLAME 237) [hydrothermal vent metagenome]	287	32412.97124	35.2459930313589	-0.281881533101045	91.7073170731707	10.6254700860479	25.4834076520394
VAW54257.1 Phage lysin, 1,4-beta-N-acetylmuramidase or lysozyme #Protein S in phage lambda (ACLAME 237) [hydrothermal vent metagenome]	286	31930.65584	35.5622377622378	-0.328671328671329	88.6363636363636	10.0986023515082	10.8307518356152
VAW60458.1 Phage lysin, 1,4-beta-N-acetylmuramidase or lysozyme #Protein S in phage lambda (ACLAME 237) [hydrothermal vent metagenome]	283	31421.69924	31.0632508833922	-0.306713780918728	89.2579505300353	10.9733328894549	29.9965557624697
VVH63129.1 Phage lysin, 1,4-beta-N-acetylmuramidase (EC or lysozyme #Protein S in phage lambda (ACLAME 237) [uncultured Gammaproteobacteria bacterium]	258	28734.30254	17.3728682170543	-0.388372093023256	82.4031007751938	10.7321884833242	21.1825093378498
WAB09546.1 lysin A, L-Ala-D-Glu peptidase domain [Gordonia phage Wooper]	198	22098.58604	38.7080808080808	-0.428282828282828	67.0707070707071	5.70487034642772	-2.78025360821193
WCZ54968.1 putatiive tail-associated lysin [Latilactobacillus phage TMW 1.1365 P1]	499	55886.23854	33.2759519038076	-0.362124248496994	92.0240480961924	4.85276280327654	-18.1605054227553
WJJ56521.1 lysin A [Mycobacterium phage prophiT49-3]	471	52617.34524	39.4861995753716	-0.43588110403397	72.6114649681529	4.52921517620177	-21.6014178962188
WJJ56680.1 lysin A [Mycobacterium phage prophiBWHA-1]	472	52398.05744	38.7760593220339	-0.426059322033898	75.1483050847458	4.71645518295927	-15.5740405114583
WP_011337559.1 M23 family metallopeptidase [Cereibacter sphaeroides]	399	40760.39414	41.48671679198	-0.0508771929824561	82.8320802005013	9.81418242638488	7.25159513614767
XAO35461.1 lysin A [Gordonia phage Morgana]	226	24991.48514	43.0681415929204	-0.296017699115044	79.070796460177	9.58259988478713	7.27014318928655
sp|P07582.2|EXLYS_BPPH6 RecName: Full=Peptidoglycan hydrolase gp5; AltName: Full=Gene product 5; Short=Gp5	220	24149.29984	39.1231818181818	-0.229545454545455	84.8181818181818	10.0223399685367	7.28628824982921
